timestamp_ns,event_index,sleeve_id,sleeve,side,reason,forecast_edge_bps,signal_expected_edge_bps,effective_min_edge_bps,score,conviction,spread_bps_1s,spread_bps_100ms,microprice_edge_100ms_bps,microprice_edge_1s_bps,quote_rate_1s,target_weight,fill_probability
1776259840520000000,4053,0,Market Making,long,reentry_cooldown,0.66844110,1.53277611,0.20000000,0.66651265,1.00000000,2.19885585,2.19882021,0.72404738,0.69988812,93.00000000,0.95000000,0.00000000
1776259840530000000,4054,0,Market Making,long,reentry_cooldown,0.66833394,1.53246995,0.20000000,0.66592059,1.00000000,2.19885545,2.19881981,0.72311120,0.70010530,94.00000000,0.95000000,0.00000000
1776259840540000000,4055,0,Market Making,long,reentry_cooldown,0.66711683,1.52899248,0.20000000,0.65907784,1.00000000,2.19885506,2.19881941,0.71325521,0.69982873,95.00000000,0.95000000,0.00000000
1776259840550000000,4056,0,Market Making,long,reentry_cooldown,0.66545369,1.52424066,0.20000000,0.64971253,1.00000000,2.19885466,2.19881900,0.69987814,0.69913252,96.00000000,0.95000000,0.00000000
1776259840560000000,4057,0,Market Making,long,reentry_cooldown,0.66645346,1.52709715,0.20000000,0.65534996,1.00000000,2.19885426,2.19881859,0.70787312,0.69971717,97.00000000,0.95000000,0.00000000
1776259840570000000,4058,0,Market Making,long,reentry_cooldown,0.66651127,1.52726233,0.20000000,0.65568026,1.00000000,2.19885386,2.19881818,0.70831166,0.69983619,98.00000000,0.95000000,0.00000000
1776259840580000000,4059,0,Market Making,long,reentry_cooldown,0.66600516,1.52581628,0.20000000,0.65282671,1.00000000,2.19885347,2.19881776,0.70426147,0.69955360,99.00000000,0.95000000,0.00000000
1776259840590000000,4060,0,Market Making,long,reentry_cooldown,0.66702770,1.52873782,0.20000000,0.65860595,1.00000000,2.19885307,2.19881734,0.71236438,0.70041097,100.00000000,0.95000000,0.00000000
1776259840600000000,4061,0,Market Making,long,reentry_cooldown,0.66052689,1.51016409,0.20000000,0.62207351,1.00000000,2.19884795,2.19881264,0.65964379,0.69922389,91.00000000,0.95000000,0.00000000
1776259840610000000,4062,0,Market Making,long,reentry_cooldown,0.65797086,1.50286114,0.20000000,0.60768921,1.00000000,2.19884756,2.19881218,0.63902980,0.69834554,92.00000000,0.95000000,0.00000000
1776259840620000000,4063,0,Market Making,long,reentry_cooldown,0.66230551,1.51524585,0.20000000,0.63204018,1.00000000,2.19884717,2.19881173,0.67427270,0.69884460,93.00000000,0.95000000,0.00000000
1776259840630000000,4064,0,Market Making,long,entry_fill_not_sampled,0.66308202,1.51746446,0.20000000,0.63639932,1.00000000,2.19884677,2.19881127,0.68060985,0.69885286,94.00000000,0.95000000,0.07075592
1776259840640000000,4065,0,Market Making,long,entry_fill_not_sampled,0.66255380,1.51595526,0.20000000,0.63341591,1.00000000,2.19884637,2.19881080,0.67641642,0.69844013,95.00000000,0.95000000,0.07132655
1776259840650000000,4066,0,Market Making,long,entry_fill_not_sampled,0.66461620,1.52184784,0.20000000,0.64502872,1.00000000,2.19884597,2.19881033,0.69302200,0.69924856,96.00000000,0.95000000,0.06820630
1776259840660000000,4067,0,Market Making,long,entry_fill_not_sampled,0.66532677,1.52387803,0.20000000,0.64903369,1.00000000,2.19884557,2.19880986,0.69872395,0.69959585,97.00000000,0.95000000,0.06885783
1776259840670000000,4068,0,Market Making,long,entry_fill_not_sampled,0.66382483,1.51958677,0.20000000,0.64056180,1.00000000,2.19884517,2.19880938,0.68674576,0.69860914,98.00000000,0.95000000,0.07425045
1776259840680000000,4069,0,Market Making,long,entry_fill_not_sampled,0.66446558,1.52141747,0.20000000,0.64417314,1.00000000,2.19884476,2.19880890,0.69187790,0.69895587,99.00000000,0.95000000,0.07071883
1776259840690000000,4070,0,Market Making,long,entry_fill_not_sampled,0.66440315,1.52123911,0.20000000,0.64381802,1.00000000,2.19884435,2.19880841,0.69140274,0.69883757,100.00000000,0.95000000,0.07143539
1776259840700000000,4071,0,Market Making,long,entry_fill_not_sampled,0.65892017,1.50557346,0.20000000,0.61304022,1.00000000,2.19883944,2.19880303,0.64670677,0.69864397,91.00000000,0.95000000,0.07201582
1776259840710000000,4072,0,Market Making,long,entry_fill_not_sampled,0.66626779,1.52656664,0.20000000,0.65431360,1.00000000,2.19883904,2.19880252,0.70647798,0.69937881,92.00000000,0.95000000,0.06880102
1776259840720000000,4073,0,Market Making,long,entry_fill_not_sampled,0.66692912,1.52845618,0.20000000,0.65803741,1.00000000,2.19883863,2.19880201,0.71180638,0.69962703,93.00000000,0.95000000,0.06946869
1776259840730000000,4074,0,Market Making,long,entry_fill_not_sampled,0.66605339,1.52595409,0.20000000,0.65311434,1.00000000,2.19883822,2.19880149,0.70470748,0.69945451,94.00000000,0.95000000,0.07001838
1776259840740000000,4075,0,Market Making,long,entry_fill_not_sampled,0.66644291,1.52706701,0.20000000,0.65531014,1.00000000,2.19883780,2.19880097,0.70782522,0.69967390,95.00000000,0.95000000,0.07140884
1776259840750000000,4076,0,Market Making,long,entry_fill_not_sampled,0.66573924,1.52505652,0.20000000,0.65134952,1.00000000,2.19883739,2.19880045,0.70215854,0.69940464,96.00000000,0.95000000,0.07214148
1776259840760000000,4077,0,Market Making,long,entry_fill_not_sampled,0.66450469,1.52152923,0.20000000,0.64439027,1.00000000,2.19883697,2.19879992,0.69227689,0.69871992,97.00000000,0.95000000,0.07273138
1776259840770000000,4078,0,Market Making,long,entry_fill_not_sampled,0.66549826,1.52436800,0.20000000,0.64999288,1.00000000,2.19883655,2.19879939,0.70022178,0.69930274,98.00000000,0.95000000,0.06941681
1776259840780000000,4079,0,Market Making,long,entry_fill_not_sampled,0.66565425,1.52481368,0.20000000,0.65087443,1.00000000,2.19883612,2.19879886,0.70146100,0.69942468,99.00000000,0.95000000,0.07010075
1776259840790000000,4080,0,Market Making,long,entry_fill_not_sampled,0.66528183,1.52374962,0.20000000,0.64877163,1.00000000,2.19883570,2.19879833,0.69850025,0.69914897,100.00000000,0.95000000,0.07066106
1776259843200000000,4321,0,Market Making,long,entry_fill_not_sampled,0.64530294,1.46666708,0.20000000,0.50590049,1.00000000,2.19879252,2.19879235,0.73293078,0.00805418,91.00000000,0.81999405,0.06988549
1776259843210000000,4322,0,Market Making,long,entry_fill_not_sampled,0.64275551,1.45938871,0.20000000,0.49196729,1.00000000,2.19879250,2.19879188,0.71002655,0.01543536,92.00000000,0.81999408,0.07041013
1776259843230000000,4324,0,Market Making,long,reentry_cooldown,0.64305250,1.46023727,0.20000000,0.49437930,1.00000000,2.19879245,2.19879095,0.70825026,0.03013831,94.00000000,0.81999404,0.00000000
1776259843240000000,4325,0,Market Making,long,reentry_cooldown,0.64366899,1.46196063,0.20000000,0.49814333,1.00000000,2.19879241,2.19879049,0.71109203,0.03742590,95.00000000,0.81999408,0.00000000
1776259843250000000,4326,0,Market Making,long,reentry_cooldown,0.64333926,1.46101854,0.20000000,0.49665370,1.00000000,2.19879236,2.19879004,0.70647786,0.04415487,96.00000000,0.81999407,0.00000000
1776259843260000000,4327,0,Market Making,long,reentry_cooldown,0.64382496,1.46240628,0.20000000,0.49969843,1.00000000,2.19879231,2.19878959,0.70845135,0.05112535,97.00000000,0.81999404,0.00000000
1776259843270000000,4328,0,Market Making,long,reentry_cooldown,0.64351707,1.46152659,0.20000000,0.49827259,1.00000000,2.19879224,2.19878914,0.70412262,0.05747940,98.00000000,0.81999403,0.00000000
1776259843280000000,4329,0,Market Making,long,reentry_cooldown,0.64275224,1.45934135,0.20000000,0.49426682,1.00000000,2.19879217,2.19878870,0.69621828,0.06329257,99.00000000,0.81999402,0.00000000
1776259843290000000,4330,0,Market Making,long,reentry_cooldown,0.64372488,1.46212033,0.20000000,0.50006128,1.00000000,2.19879209,2.19878827,0.70217967,0.07021797,100.00000000,0.81999398,0.00000000
1776259843300000000,4331,0,Market Making,long,reentry_cooldown,0.64536747,1.46681342,0.20000000,0.51001405,1.00000000,2.19879189,2.19878350,0.71137113,0.08497987,91.00000000,0.81999436,0.00000000
1776259843310000000,4332,0,Market Making,long,reentry_cooldown,0.64317006,1.46053512,0.20000000,0.49801057,1.00000000,2.19879179,2.19878309,0.69161070,0.09135889,92.00000000,0.81999438,0.00000000
1776259843320000000,4333,0,Market Making,long,reentry_cooldown,0.64725599,1.47220921,0.20000000,0.52132260,1.00000000,2.19879168,2.19878269,0.72283355,0.09882040,93.00000000,0.81999429,0.00000000
1776259843330000000,4334,0,Market Making,long,reentry_cooldown,0.64552931,1.46727582,0.20000000,0.51190371,1.00000000,2.19879157,2.19878229,0.70703374,0.10478651,94.00000000,0.81999430,0.00000000
1776259843340000000,4335,0,Market Making,long,reentry_cooldown,0.64354716,1.46161254,0.20000000,0.50103478,1.00000000,2.19879145,2.19878190,0.68930839,0.11019304,95.00000000,0.81999432,0.00000000
1776259843350000000,4336,0,Market Making,long,reentry_cooldown,0.64491037,1.46550743,0.20000000,0.50899447,1.00000000,2.19879133,2.19878150,0.69854831,0.11680298,96.00000000,0.81999427,0.00000000
1776259843360000000,4337,0,Market Making,long,reentry_cooldown,0.64513924,1.46616135,0.20000000,0.51056963,1.00000000,2.19879120,2.19878112,0.69870018,0.12281132,97.00000000,0.81999425,0.00000000
1776259843370000000,4338,0,Market Making,long,reentry_cooldown,0.64473273,1.46499989,0.20000000,0.50856190,1.00000000,2.19879106,2.19878073,0.69381684,0.12828910,98.00000000,0.81999423,0.00000000
1776259843380000000,4339,0,Market Making,long,reentry_cooldown,0.64608084,1.46885163,0.20000000,0.51645025,1.00000000,2.19879092,2.19878035,0.70295264,0.13483202,99.00000000,0.81999419,0.00000000
1776259843390000000,4340,0,Market Making,long,reentry_cooldown,0.64665731,1.47049870,0.20000000,0.51998962,1.00000000,2.19879078,2.19877997,0.70594993,0.14081296,100.00000000,0.81999415,0.00000000
1776259843400000000,4341,0,Market Making,long,reentry_cooldown,0.63475171,1.43648269,0.20000000,0.45412894,1.00000000,2.19879031,2.19877586,0.60289016,0.16136468,91.00000000,0.86000000,0.00000000
1776259843410000000,4342,0,Market Making,long,reentry_cooldown,0.64293376,1.45985997,0.20000000,0.50033126,1.00000000,2.19879015,2.19877551,0.66790760,0.16757730,92.00000000,0.81999463,0.00000000
1776259843420000000,4343,0,Market Making,long,reentry_cooldown,0.64391364,1.46265962,0.20000000,0.50609054,1.00000000,2.19878998,2.19877516,0.67431074,0.17316374,93.00000000,0.81999459,0.00000000
1776259843430000000,4344,0,Market Making,long,reentry_cooldown,0.64324428,1.46074719,0.20000000,0.50257550,1.00000000,2.19878980,2.19877481,0.66740760,0.17820134,94.00000000,0.81999458,0.00000000
1776259843440000000,4345,0,Market Making,long,reentry_cooldown,0.64588227,1.46828428,0.20000000,0.51767514,1.00000000,2.19878963,2.19877446,0.68717390,0.18439122,95.00000000,0.81999451,0.00000000
1776259843450000000,4346,0,Market Making,long,reentry_cooldown,0.64679870,1.47090266,0.20000000,0.52309317,1.00000000,2.19878945,2.19877412,0.69305388,0.18999603,96.00000000,0.81999447,0.00000000
1776259843460000000,4347,0,Market Making,long,reentry_cooldown,0.64680779,1.47092863,0.20000000,0.52340067,1.00000000,2.19878927,2.19877377,0.69167504,0.19508269,97.00000000,0.81999444,0.00000000
1776259843470000000,4348,0,Market Making,long,reentry_cooldown,0.64743345,1.47271623,0.20000000,0.52714443,1.00000000,2.19878908,2.19877343,0.69525155,0.20044192,98.00000000,0.81999441,0.00000000
1776259843480000000,4349,0,Market Making,long,reentry_cooldown,0.64730901,1.47236070,0.20000000,0.52666076,1.00000000,2.19878889,2.19877309,0.69286990,0.20522349,99.00000000,0.81999439,0.00000000
1776259843490000000,4350,0,Market Making,long,reentry_cooldown,0.64672503,1.47069218,0.20000000,0.52358165,1.00000000,2.19878870,2.19877275,0.68688083,0.20950104,100.00000000,0.81999437,0.00000000
1776259843500000000,4351,0,Market Making,long,reentry_cooldown,0.65618668,1.49772545,0.20000000,0.57803973,1.00000000,2.19878797,2.19876905,0.75582686,0.23852671,91.00000000,0.81999464,0.00000000
1776259843510000000,4352,0,Market Making,long,reentry_cooldown,0.65364331,1.49045869,0.20000000,0.56400648,1.00000000,2.19878775,2.19876872,0.73359655,0.24366627,92.00000000,0.81999467,0.00000000
1776259843520000000,4353,0,Market Making,long,reentry_cooldown,0.65128292,1.48371471,0.20000000,0.55098147,1.00000000,2.19878754,2.19876839,0.71301293,0.24827035,93.00000000,0.86000000,0.00000000
1776259843530000000,4354,0,Market Making,long,reentry_cooldown,0.65369582,1.49060871,0.20000000,0.56479905,1.00000000,2.19878732,2.19876806,0.73107819,0.25398316,94.00000000,0.81999462,0.00000000
1776259843540000000,4355,0,Market Making,long,reentry_cooldown,0.65209474,1.48603421,0.20000000,0.55599638,1.00000000,2.19878710,2.19876773,0.71678854,0.25825312,95.00000000,0.86000000,0.00000000
1776259843550000000,4356,0,Market Making,long,reentry_cooldown,0.65021729,1.48067008,0.20000000,0.54562544,1.00000000,2.19878688,2.19876740,0.70039092,0.26200468,96.00000000,0.86000000,0.00000000
1776259843560000000,4357,0,Market Making,long,reentry_cooldown,0.65116760,1.48338522,0.20000000,0.55117958,1.00000000,2.19878665,2.19876707,0.70672694,0.26698137,97.00000000,0.86000000,0.00000000
1776259843570000000,4358,0,Market Making,long,reentry_cooldown,0.65121304,1.48351505,0.20000000,0.55163650,1.00000000,2.19878643,2.19876674,0.70583693,0.27139591,98.00000000,0.86000000,0.00000000
1776259843580000000,4359,0,Market Making,long,reentry_cooldown,0.65072131,1.48211011,0.20000000,0.54906120,1.00000000,2.19878620,2.19876641,0.70070273,0.27531746,99.00000000,0.86000000,0.00000000
1776259843590000000,4360,0,Market Making,long,reentry_cooldown,0.65181932,1.48524729,0.20000000,0.55545836,1.00000000,2.19878597,2.19876607,0.70823586,0.28032463,100.00000000,0.86000000,0.00000000
1776259843600000000,4361,0,Market Making,long,reentry_cooldown,0.65609528,1.49746432,0.20000000,0.58107308,1.00000000,2.19878497,2.19876240,0.73292080,0.31610312,91.00000000,0.86000000,0.00000000
1776259843610000000,4362,0,Market Making,long,reentry_cooldown,0.64823972,1.47501986,0.20000000,0.53711324,1.00000000,2.19878471,2.19876205,0.66790354,0.31922032,92.00000000,0.86000000,0.00000000
1776259843620000000,4363,0,Market Making,long,reentry_cooldown,0.65105022,1.48304986,0.20000000,0.55307726,1.00000000,2.19878446,2.19876171,0.68957580,0.32366871,93.00000000,0.86000000,0.00000000
1776259843630000000,4364,0,Market Making,long,entry_fill_not_sampled,0.65111006,1.48322083,0.20000000,0.55358285,1.00000000,2.19878420,2.19876136,0.68896000,0.32753514,94.00000000,0.86000000,0.07101077
1776259843640000000,4365,0,Market Making,long,entry_fill_not_sampled,0.65019208,1.48059802,0.20000000,0.54858200,1.00000000,2.19878394,2.19876101,0.68050680,0.33089470,95.00000000,0.86000000,0.07152123
1776259843650000000,4366,0,Market Making,long,entry_fill_not_sampled,0.65210101,1.48605212,0.20000000,0.55950109,1.00000000,2.19878368,2.19876066,0.69479470,0.33542949,96.00000000,0.86000000,0.06846090
1776259843660000000,4367,0,Market Making,long,entry_fill_not_sampled,0.65272456,1.48783368,0.20000000,0.56318623,1.00000000,2.19878342,2.19876031,0.69874533,0.33941938,97.00000000,0.86000000,0.06916897
1776259843670000000,4368,0,Market Making,long,entry_fill_not_sampled,0.65261234,1.48751307,0.20000000,0.56272361,1.00000000,2.19878316,2.19875995,0.69682686,0.34292936,98.00000000,0.86000000,0.06970839
1776259843680000000,4369,0,Market Making,long,entry_fill_not_sampled,0.65306496,1.48880625,0.20000000,0.56542148,1.00000000,2.19878289,2.19875959,0.69943303,0.34674101,99.00000000,0.86000000,0.07112526
1776259843690000000,4370,0,Market Making,long,entry_fill_not_sampled,0.65286552,1.48823645,0.20000000,0.56444144,1.00000000,2.19878262,2.19875922,0.69687096,0.35001172,100.00000000,0.86000000,0.07184052
1776259843700000000,4371,0,Market Making,long,entry_fill_not_sampled,0.64649304,1.47002936,0.20000000,0.53051643,1.00000000,2.19878130,2.19875518,0.63297498,0.39158404,91.00000000,0.95000000,0.07196059
1776259843710000000,4372,0,Market Making,long,entry_fill_not_sampled,0.65415593,1.49192331,0.20000000,0.57369901,1.00000000,2.19878101,2.19875480,0.69439840,0.39554314,92.00000000,0.86000000,0.06921748
1776259843720000000,4373,0,Market Making,long,entry_fill_not_sampled,0.65496738,1.49424176,0.20000000,0.57840529,1.00000000,2.19878071,2.19875441,0.70005276,0.39893904,93.00000000,0.86000000,0.06995685
1776259843730000000,4374,0,Market Making,long,entry_fill_not_sampled,0.65420496,1.49206340,0.20000000,0.57425860,1.00000000,2.19878042,2.19875401,0.69299985,0.40184225,94.00000000,0.86000000,0.07046170
1776259843750000000,4376,0,Market Making,long,reentry_cooldown,0.65564104,1.49616650,0.20000000,0.58261206,1.00000000,2.19877982,2.19875321,0.70281556,0.40852152,96.00000000,0.86000000,0.00000000
1776259843760000000,4377,0,Market Making,long,reentry_cooldown,0.65424692,1.49216185,0.20000000,0.57483478,1.00000000,2.19877951,2.19875280,0.69075598,0.41068520,97.00000000,0.86000000,0.00000000
1776259843770000000,4378,0,Market Making,long,reentry_cooldown,0.65519276,1.49486425,0.20000000,0.58028803,1.00000000,2.19877921,2.19875239,0.69750370,0.41409390,98.00000000,0.86000000,0.00000000
1776259843780000000,4379,0,Market Making,long,reentry_cooldown,0.65532219,1.49523407,0.20000000,0.58113999,1.00000000,2.19877890,2.19875197,0.69773683,0.41697782,99.00000000,0.86000000,0.00000000
1776259843790000000,4380,0,Market Making,long,reentry_cooldown,0.65494018,1.49414260,0.20000000,0.57910368,1.00000000,2.19877859,2.19875155,0.69392558,0.41940428,100.00000000,0.86000000,0.00000000
1776259843800000000,4381,0,Market Making,long,reentry_cooldown,0.66674768,1.52787833,0.20000000,0.64751202,1.00000000,2.19877683,2.19874689,0.77602831,0.46941161,91.00000000,0.86000000,0.00000000
1776259843810000000,4382,0,Market Making,long,reentry_cooldown,0.66420720,1.52061979,0.20000000,0.63338299,1.00000000,2.19877650,2.19874644,0.75447182,0.47227578,92.00000000,0.86000000,0.00000000
1776259843820000000,4383,0,Market Making,long,reentry_cooldown,0.65806635,1.50307453,0.20000000,0.59896971,1.00000000,2.19877616,2.19874598,0.70394178,0.47368014,93.00000000,0.95000000,0.00000000
1776259843830000000,4384,0,Market Making,long,reentry_cooldown,0.65905011,1.50588525,0.20000000,0.60460394,1.00000000,2.19877582,2.19874552,0.71118502,0.47643796,94.00000000,0.95000000,0.00000000
1776259843840000000,4385,0,Market Making,long,reentry_cooldown,0.65853775,1.50442138,0.20000000,0.60182072,1.00000000,2.19877547,2.19874506,0.70636946,0.47865553,95.00000000,0.95000000,0.00000000
1776259843850000000,4386,0,Market Making,long,reentry_cooldown,0.65738047,1.50111485,0.20000000,0.59539911,1.00000000,2.19877513,2.19874459,0.69642270,0.48040588,96.00000000,0.95000000,0.00000000
1776259843860000000,4387,0,Market Making,long,reentry_cooldown,0.65870513,1.50489959,0.20000000,0.60296235,1.00000000,2.19877478,2.19874412,0.70639489,0.48335250,97.00000000,0.86000000,0.00000000
1776259843870000000,4388,0,Market Making,long,reentry_cooldown,0.65903619,1.50584548,0.20000000,0.60492909,1.00000000,2.19877443,2.19874365,0.70840094,0.48579220,98.00000000,0.86000000,0.00000000
1776259843880000000,4389,0,Market Making,long,reentry_cooldown,0.65876558,1.50507231,0.20000000,0.60350048,1.00000000,2.19877407,2.19874317,0.70562216,0.48778816,99.00000000,0.86000000,0.00000000
1776259843890000000,4390,0,Market Making,long,reentry_cooldown,0.65902639,1.50581750,0.20000000,0.60505683,1.00000000,2.19877372,2.19874268,0.70708758,0.49011304,100.00000000,0.86000000,0.00000000
1776259843900000000,4391,0,Market Making,long,reentry_cooldown,0.65690472,1.49975558,0.20000000,0.59550729,1.00000000,2.19877136,2.19873733,0.67380660,0.54599023,91.00000000,0.95000000,0.00000000
1776259843910000000,4392,0,Market Making,long,reentry_cooldown,0.65443647,1.49270343,0.20000000,0.58169002,1.00000000,2.19877098,2.19873682,0.65338807,0.54693565,92.00000000,0.95000000,0.00000000
1776259843920000000,4393,0,Market Making,long,reentry_cooldown,0.65869745,1.50487766,0.20000000,0.60570089,1.00000000,2.19877060,2.19873631,0.68753047,0.54918167,93.00000000,0.95000000,0.00000000
1776259843930000000,4394,0,Market Making,long,reentry_cooldown,0.65948739,1.50713464,0.20000000,0.61020861,1.00000000,2.19877021,2.19873580,0.69348665,0.55090692,94.00000000,0.95000000,0.00000000
1776259843940000000,4395,0,Market Making,long,reentry_cooldown,0.65900141,1.50574611,0.20000000,0.60753552,1.00000000,2.19876982,2.19873528,0.68915635,0.55217985,95.00000000,0.95000000,0.00000000
1776259843950000000,4396,0,Market Making,long,reentry_cooldown,0.66104846,1.51159482,0.20000000,0.61913388,1.00000000,2.19876943,2.19873476,0.70517387,0.55460778,96.00000000,0.95000000,0.00000000
1776259843960000000,4397,0,Market Making,long,reentry_cooldown,0.66028907,1.50942513,0.20000000,0.61491279,1.00000000,2.19876903,2.19873423,0.69866608,0.55569038,97.00000000,0.95000000,0.00000000
1776259843970000000,4398,0,Market Making,long,reentry_cooldown,0.65908220,1.50597694,0.20000000,0.60816185,1.00000000,2.19876864,2.19873371,0.68863192,0.55633020,98.00000000,0.95000000,0.00000000
1776259843980000000,4399,0,Market Making,long,reentry_cooldown,0.65991230,1.50834865,0.20000000,0.61289940,1.00000000,2.19876823,2.19873318,0.69486513,0.55823323,99.00000000,0.95000000,0.00000000
1776259843990000000,4400,0,Market Making,long,reentry_cooldown,0.66001964,1.50865534,0.20000000,0.61356089,1.00000000,2.19876783,2.19873265,0.69533814,0.55964685,100.00000000,0.95000000,0.00000000
1776259844000000000,4401,0,Market Making,long,reentry_cooldown,0.65783426,1.50241141,0.20000000,0.60383773,1.00000000,2.19876471,2.19872678,0.65961803,0.62224509,91.00000000,0.95000000,0.00000000
1776259844010000000,4402,0,Market Making,long,reentry_cooldown,0.66502235,1.52294881,0.20000000,0.64425726,1.00000000,2.19876428,2.19872624,0.71781943,0.62391657,92.00000000,0.95000000,0.00000000
1776259844020000000,4403,0,Market Making,long,reentry_cooldown,0.66567942,1.52482613,0.20000000,0.64799771,1.00000000,2.19876386,2.19872569,0.72284902,0.62508852,93.00000000,0.95000000,0.00000000
1776259844030000000,4404,0,Market Making,long,reentry_cooldown,0.66199688,1.51430461,0.20000000,0.62731508,1.00000000,2.19876343,2.19872515,0.69285572,0.62485221,94.00000000,0.95000000,0.00000000
1776259844040000000,4405,0,Market Making,long,reentry_cooldown,0.66301788,1.51722174,0.20000000,0.63309166,1.00000000,2.19876300,2.19872460,0.70086607,0.62598964,95.00000000,0.95000000,0.00000000
1776259844050000000,4406,0,Market Making,long,reentry_cooldown,0.66275902,1.51648216,0.20000000,0.63166423,1.00000000,2.19876256,2.19872405,0.69857179,0.62662621,96.00000000,0.95000000,0.00000000
1776259844060000000,4407,0,Market Making,long,reentry_cooldown,0.66185811,1.51390812,0.20000000,0.62661420,1.00000000,2.19876212,2.19872350,0.69115902,0.62683297,97.00000000,0.95000000,0.00000000
1776259844070000000,4408,0,Market Making,long,reentry_cooldown,0.66305719,1.51733405,0.20000000,0.63340594,1.00000000,2.19876169,2.19872295,0.70054168,0.62825529,98.00000000,0.95000000,0.00000000
1776259844080000000,4409,0,Market Making,long,reentry_cooldown,0.66338840,1.51828038,0.20000000,0.63530672,1.00000000,2.19876124,2.19872240,0.70297438,0.62920661,99.00000000,0.95000000,0.00000000
1776259844090000000,4410,0,Market Making,long,reentry_cooldown,0.66316731,1.51764868,0.20000000,0.63408905,1.00000000,2.19876080,2.19872186,0.70101544,0.62974840,100.00000000,0.95000000,0.00000000
1776259844100000000,4411,0,Market Making,long,reentry_cooldown,0.66798202,1.53140499,0.20000000,0.66394903,1.00000000,2.19875677,2.19871583,0.72026898,0.69994625,91.00000000,0.95000000,0.00000000
1776259844110000000,4412,0,Market Making,long,reentry_cooldown,0.66512574,1.52324419,0.20000000,0.64790534,1.00000000,2.19875631,2.19871528,0.69703433,0.69966205,92.00000000,0.95000000,0.00000000
1776259844120000000,4413,0,Market Making,long,reentry_cooldown,0.66248430,1.51569723,0.20000000,0.63304776,1.00000000,2.19875586,2.19871474,0.67567723,0.69894485,93.00000000,0.95000000,0.00000000
1776259844130000000,4414,0,Market Making,long,reentry_cooldown,0.66495937,1.52276887,0.20000000,0.64696714,1.00000000,2.19875539,2.19871420,0.69570978,0.69954977,94.00000000,0.95000000,0.00000000
1776259844140000000,4415,0,Market Making,long,reentry_cooldown,0.66534676,1.52387570,0.20000000,0.64914771,1.00000000,2.19875493,2.19871366,0.69883739,0.69967396,95.00000000,0.95000000,0.00000000
1776259844150000000,4416,0,Market Making,long,entry_fill_not_sampled,0.66478508,1.52227090,0.20000000,0.64598195,1.00000000,2.19875447,2.19871312,0.69433586,0.69938390,96.00000000,0.95000000,0.07065895
1776259844160000000,4417,0,Market Making,long,entry_fill_not_sampled,0.66640703,1.52690504,0.20000000,0.65512728,1.00000000,2.19875400,2.19871258,0.70732407,0.70026916,97.00000000,0.95000000,0.06762840
1776259844170000000,4418,0,Market Making,long,entry_fill_not_sampled,0.66566184,1.52477592,0.20000000,0.65092765,1.00000000,2.19875354,2.19871205,0.70136012,0.69985429,98.00000000,0.95000000,0.07287466
1776259844180000000,4419,0,Market Making,long,entry_fill_not_sampled,0.66450358,1.52146662,0.20000000,0.64439099,1.00000000,2.19875307,2.19871152,0.69214082,0.69903138,99.00000000,0.95000000,0.07347316
1776259844190000000,4420,0,Market Making,long,entry_fill_not_sampled,0.66516362,1.52335243,0.20000000,0.64811587,1.00000000,2.19875260,2.19871099,0.69739905,0.69948830,100.00000000,0.95000000,0.07005316
1776259844200000000,4421,0,Market Making,long,entry_fill_not_sampled,0.66542060,1.52408666,0.20000000,0.64955423,1.00000000,2.19874816,2.19870520,0.69958802,0.69919364,91.00000000,0.95000000,0.07075334
1776259844210000000,4422,0,Market Making,long,entry_fill_not_sampled,0.66295687,1.51704744,0.20000000,0.63570613,1.00000000,2.19874768,2.19870469,0.67959963,0.69876340,92.00000000,0.95000000,0.07132398
1776259844220000000,4423,0,Market Making,long,entry_fill_not_sampled,0.66692273,1.52837845,0.20000000,0.65800439,1.00000000,2.19874721,2.19870418,0.71173738,0.69959404,93.00000000,0.95000000,0.06820374
1776259844230000000,4424,0,Market Making,long,entry_fill_not_sampled,0.66758316,1.53026541,0.20000000,0.66172853,1.00000000,2.19874673,2.19870368,0.71702822,0.69994837,94.00000000,0.95000000,0.06885528
1776259844240000000,4425,0,Market Making,long,entry_fill_not_sampled,0.66475042,1.52217186,0.20000000,0.64578524,1.00000000,2.19874625,2.19870318,0.69419651,0.69892648,95.00000000,0.95000000,0.07424782
1776259844250000000,4426,0,Market Making,long,entry_fill_not_sampled,0.66555291,1.52446470,0.20000000,0.65030497,1.00000000,2.19874577,2.19870268,0.70064710,0.69928038,96.00000000,0.95000000,0.07071621
1776259844260000000,4427,0,Market Making,long,entry_fill_not_sampled,0.66531124,1.52377419,0.20000000,0.64894346,1.00000000,2.19874529,2.19870219,0.69871088,0.69915474,97.00000000,0.95000000,0.07143278
1776259844270000000,4428,0,Market Making,long,entry_fill_not_sampled,0.66449562,1.52144385,0.20000000,0.64434163,1.00000000,2.19874481,2.19870170,0.69220651,0.69861924,98.00000000,0.95000000,0.07201334
1776259844280000000,4429,0,Market Making,long,entry_fill_not_sampled,0.66552673,1.52438988,0.20000000,0.65016013,1.00000000,2.19874433,2.19870122,0.70042942,0.69930200,99.00000000,0.95000000,0.06879856
